country,dealer,city,category,website,email,address,profile_url
belgium,Octane Evo,Carnières,classic-car-dealers,https://www.octane-evo.com,info@octane-evo.com,"Rue Ernest Solvay 95, 7141 Carnières, Belgium",https://superclassics.eu/directory/general/octane-evo/
belgium,Officina Caira,,race-and-rally-cars,https://www.officinacaira.com,info@officinacaira.com,Belgium,https://superclassics.eu/directory/general/officina-caira/
belgium,Oldtimer Maasland,Dilsen-Stokkem,classic-car-dealers,https://www.oldtimermaasland.be,info@oldtimermaasland.be,"Rijksweg 135, Lanklaar 3650 Dilsen-Stokkem, Belgium",https://superclassics.eu/directory/general/oldtimer-maasland/
belgium,Oldtimerfarm BVBA,Aalter,classic-car-dealers,https://www.oldtimerfarm.be,info@oldtimerfarm.be,"Lobulckstraat 9, 9880 Aalter, Belgium",https://superclassics.eu/directory/general/oldtimerfarm-bvba/
belgium,Oldtimers Gilis,Aarschot,classic-car-dealers,http://ww2.oldtimersgilis.be,dirk@oldtimersgilis.be,"Gaston Geenslaan 1, 3200 Aarschot, Belgium",https://superclassics.eu/directory/general/oldtimers-gilis/
belgium,PCH Automotive,Liège,classic-car-dealers,https://www.pch-automotive.be,info@pch-automotive.be,"Avenue de Nancy 8a, 4020 Liège, Belgium",https://superclassics.eu/directory/general/pch-automotive/
belgium,Q Classic Cars,Duffel,classic-car-dealers,https://qclassiccars.be,jef@qclassiccars.be,"Nijverheidsstraat 45, 2570 Duffel, Belgium",https://superclassics.eu/directory/general/q-classic-cars/
belgium,Retro-City,Kapellen,classic-car-dealers,https://www.retro-city.be,info@retro-city.be,"Energielaan 1, 2950 Kapellen, Belgium",https://superclassics.eu/directory/general/retro-city/
belgium,RMD bvba,Schoten,race-and-rally-cars,http://www.rmd.be,salesinfo@rmd.be,"Zilverstraat 14-16, 2900 Schoten, Belgium",https://superclassics.eu/directory/general/rmd-bvba/
belgium,Rock ‘n Roll Classics,Brugge,classic-car-dealers,https://www.rnrclassics.be,onthaal@rnrclassics.be,"Gistelsteenweg 4, 8200 Brugge, Belgium",https://superclassics.eu/directory/general/rock-n-roll-classics/
belgium,Speed 8 Classics Sales & Service,Malle,classic-car-dealers,https://www.speed8classics.com/contact-form,info@speed8classics.com,"Lierselei 130, 2390 Malle, Belgium",https://superclassics.eu/directory/general/speed-8-classics-sales-service/
belgium,The Paddocks,Wijnegem,classic-car-dealers,https://www.thepaddocks.be,info@paddocks.be,"Turnhoutsebaan 529, 2970 Wijnegem, Belgium",https://superclassics.eu/directory/general/the-paddocks/
belgium,TURN8,Waregem,classic-car-dealers,https://www.turn8cars.com,gilles@turn8cars.com,"Jozef Duthoystraat 40, 8790 Waregem, Belgium",https://superclassics.eu/directory/general/turn8/
spain,Auto Storica,Sant Boi de Llobregat,classic-car-dealers,https://www.auto-storica.com,auto-storica@auto-storica.com,"Av. de la Marina, 20, 08830 Sant Boi de Llobregat, Barcelona, Spain",https://superclassics.eu/directory/general/auto-storica/
spain,Autosalón Valencia,Valencia,classic-car-dealers,http://www.autosalon-valencia.com,ventas@autosalon-valencia.com,"Avinguda de Peris i Valero, 10, 46006 Valencia, Spain",https://superclassics.eu/directory/general/autosalon-valencia/
spain,Car Corral,Barcelona,classic-car-dealers,http://www.carcorral.es,amorera@carcorral.es,"Carrer del Beat Almató, 35, 08023 Barcelona, Spain",https://superclassics.eu/directory/general/car-corral/
spain,Clasicos Lamarc,Alcorcón,classic-car-dealers,https://www.clasicoslamarc.com,clasicoslamarc@hotmail.es,"Calle Arganda, 5, 28925 Alcorcón, Madrid, Spain",https://superclassics.eu/directory/general/clasicos-lamarc/
spain,Clasicos Top Car,Vigo,classic-car-dealers,http://www.clasicostopcar.com,info@clasicostopcar.com,"Avenida Ricardo Mella, 288, 36390 Vigo, Spain",https://superclassics.eu/directory/general/clasicos-top-car/
spain,Coast Classics,Estepona,classic-car-dealers,https://www.coast-classics.com,classics@coast-classics.com,"C. Edison, 63, 67, 29680 Estepona, Málaga Spain",https://superclassics.eu/directory/general/coast-classics-2/
spain,De Blaye Exotics,Barcelona,classic-car-dealers,https://www.deblaye.com,info@deblaye.com,"Carrer de Freixa, 3, 08021 Barcelona, Spain",https://superclassics.eu/directory/general/de-blaye-exotics/
spain,Época Motor,Sant Celoni,classic-car-dealers,https://www.epocamotor.com,epocamotor@gmail.com,"Carrer Amadeu Vives, 47-49, 08470 Sant Celoni, Spain",https://superclassics.eu/directory/general/epoca-motor/
spain,Leadercar Levante SL,Riba-roja de Túria,classic-car-dealers,https://www.leadercarlevante.com,leadercarlevante@gmail.com,"Av. dels Hostalers, 50, 46394 Riba-roja de Túria, Spain",https://superclassics.eu/directory/general/leadercar-levante-sl/
spain,Retrosport SL,Azuqueca de Henares,classic-car-dealers,http://www.retrosport.es,info@retrosport.es,"Avenida Milán, 18, 19200 Azuqueca de Henares, Spain",https://superclassics.eu/directory/general/retrosport-sl/
sweden,Auto Classica of Sweden AB,,classic-car-dealers,https://www.autoclassica.com,mats@autoclassica.com,"Mässingsgatan 3, 271 39 Ystad, Sweden",https://superclassics.eu/directory/general/auto-classica-of-sweden-ab/
sweden,Classix by Schiebler,,classic-car-dealers,http://www.classix.se,michael@classix.se,"Scoutvägen 25, 261 93 Saxtorp, Sweden",https://superclassics.eu/directory/general/classix-by-schiebler/
sweden,Söderström Classic Sportscar,Limhamn,classic-car-dealers,https://www.s-classics.com,info@s-classics.com,"Amicitiagatan 21, 21618 Limhamn, Sweden",https://superclassics.eu/directory/general/soderstrom-classic-sportscar/
sweden,Ucars exclusive AB,,prestige-and-supercars,https://ucars.se,bilforsaljning@ucars.se,"Södra vägen 2, 241 93 Eslöv, Sweden",https://superclassics.eu/directory/general/ucars-exclusive-ab/
denmark,CC Cars,Silkeborg,classic-car-dealers,https://www.cc-cars.dk,info@cc-cars.dk,"Bodalen 1, 8643 Silkeborg, Denmark",https://superclassics.eu/directory/general/cc-cars/
denmark,Copenhagen Classic Garage,Skovlunde,classic-car-dealers,https://www.ccgarage.dk,info@ccgarage.dk,"Harrestrupvej 161, 2740 Skovlunde, Denmark",https://superclassics.eu/directory/general/copenhagen-classic-garage/
denmark,DK Classic Cars,Tommerup,classic-car-dealers,https://www.dkclassiccars.dk,salg@dkclassiccars.dk,"Brylle Industrivej 1,  5690 Tommerup, Denmark",https://superclassics.eu/directory/general/dk-classic-cars/
denmark,Læborg Autohandel,Vejen,classic-car-dealers,http://laeborg-autohandel.dk,post@laeborg-autohandel.dk,"Ådalen 23, 6600 Vejen, Denmark",https://superclassics.eu/directory/general/laeborg-autohandel/
denmark,MLA Motors A/S,Hellerup,classic-car-dealers,https://www.bernthansen.dk,service@mlamotors.dk,"Philip Heymans Alle 17, 2900 Hellerup, Denmark",https://superclassics.eu/directory/general/mla-motors-a-s/
denmark,Selected Car Investment,Middelfart,classic-car-dealers,https://scinvestment.dk,info@scinvestment.dk,"Stensgårdvej 15, 5500 Middelfart, Denmark",https://superclassics.eu/directory/general/selected-car-investment/
denmark,Stelvio Automobili,Måløv,classic-car-dealers,https://stelvio.dk,info@stelvio.dk,"Måløv Værkstedsby 93, 2760 Måløv, Denmark",https://superclassics.eu/directory/general/stelvio-automobili/
portugal,FS Automóveis,,classic-car-dealers,https://fsautomoveis.com,geral@fsautomoveis.com,"R. Mártires de Timor 36, 2685-331 Prior Velho, Portugal",https://superclassics.eu/directory/general/fs-automoveis/
portugal,Interclássicos,,classic-car-dealers,https://www.interclassico.com,interclassico@interclassico.com,"Horta Nova, Ed Motorsal, Avenida José Saramago, 7580-314 Alcácer do Sal, Portugal",https://superclassics.eu/directory/general/interclassicos/
poland,Classic Motors,,classic-car-dealers,http://www.classicparts.pl,info@classicmotors.pl,"Modlińska 6, 05-110 Jabłonna, Poland",https://superclassics.eu/directory/general/classic-motors/
ireland,David Golding Classic and Vintage,,classic-car-dealers,http://www.classicandvintage.ie,sales@classicandvintage.ie,"48 Garville Lane, Dublin, D06 E447, Ireland",https://superclassics.eu/directory/general/david-golding-classic-and-vintage/
ireland,Deane Motors,,classic-car-dealers,https://deanemotors.ie,info@deanemotors.ie,"Unit 10 Rosemount Park Drive, Rosemount Business Park, Ballycoolin, Dublin 11, Grange, Dublin, Ireland",https://superclassics.eu/directory/general/deane-motors-classic-performance-cars/
ireland,Mr Darcy’s classics ltd,,classic-car-dealers,http://www.mrdarcysclassics.com,info@mrdarcysclassics.com,"Curragh West, Naul, Co. Dublin K32 EP97, Ireland",https://superclassics.eu/directory/general/mr-darcys-classics-ltd/
luxembourg,Art & Revs,Hesperange,classic-car-dealers,http://www.artandrevs.com,contact@artandrevs.com,"30 Rue des Bruyères, 1274 Hesperange, Luxembourg",https://superclassics.eu/directory/general/art-revs/
luxembourg,CarXpert,Sandweiler,classic-car-dealers,http://www.carxpert.lu,contact@carxpert.lu,"hall 1, Zone Industrielle Rolach, 5280 Sandweiler, Luxembourg",https://superclassics.eu/directory/general/carxpert/
luxembourg,LL Classic Cars,,classic-car-dealers,https://llclassiccars.com,info@llclassiccars.com,"106 Route d'Esch, 1470 Luxembourg",https://superclassics.eu/directory/general/ll-classic-cars/
